,model,year,price,transmission,mileage,fuelType,tax,mpg,engineSize
5757, C Class,2018,23099,Semi-Auto,9769,Petrol,145,46.3,1.5
5758, C Class,2018,27499,Semi-Auto,7073,Diesel,145,57.7,2.0
5759, C Class,2018,27449,Semi-Auto,5532,Petrol,145,44.1,2.0
5760, C Class,2019,29749,Semi-Auto,6118,Diesel,145,57.7,2.0
5761, C Class,2019,19799,Semi-Auto,14297,Petrol,145,46.3,1.5
5762, C Class,2019,30399,Semi-Auto,3964,Petrol,145,44.1,2.0
5763, C Class,2019,29549,Semi-Auto,10576,Diesel,145,57.7,2.0
5764, C Class,2019,20299,Semi-Auto,14088,Petrol,145,46.3,1.5
5765, C Class,2019,20249,Semi-Auto,14681,Petrol,145,46.3,1.5
5766, C Class,2019,25549,Semi-Auto,15016,Diesel,145,61.4,2.0
5767, C Class,2019,25999,Semi-Auto,12353,Diesel,145,61.4,2.0
5768, C Class,2019,25599,Semi-Auto,12300,Petrol,145,47.1,1.5
5769, C Class,2019,24899,Semi-Auto,12437,Petrol,145,46.3,1.5
5770, C Class,2019,36539,Semi-Auto,1000,Diesel,145,55.4,2.0
5771, C Class,2019,27999,Automatic,649,Petrol,145,46.3,1.5
5772, C Class,2017,16495,Semi-Auto,34270,Diesel,30,64.2,1.6
5773, C Class,2015,17295,Automatic,34955,Diesel,30,64.2,2.1
5774, C Class,2016,22795,Automatic,26160,Diesel,30,65.7,2.1
5775, C Class,2017,17599,Semi-Auto,41107,Diesel,30,64.2,2.1
5776, C Class,2017,18799,Semi-Auto,17274,Diesel,30,64.2,2.1
5777, C Class,2019,25749,Semi-Auto,11473,Petrol,145,47.1,1.5
5778, C Class,2019,31999,Semi-Auto,1000,Diesel,145,61.4,2.0
5779, C Class,2016,23999,Semi-Auto,10000,Diesel,30,65.7,2.1
5780, C Class,2017,22999,Semi-Auto,12000,Petrol,145,48.7,2.0
5781, C Class,2019,27399,Semi-Auto,2899,Petrol,145,47.1,1.5
5782, C Class,2019,24199,Automatic,3250,Petrol,145,44.1,1.5
5783, C Class,2019,28899,Semi-Auto,9000,Petrol,145,44.1,2.0
5784, C Class,2019,34799,Semi-Auto,1941,Diesel,145,55.4,2.0
5785, C Class,2019,31199,Semi-Auto,5382,Diesel,145,61.4,2.0
5786, C Class,2019,26899,Semi-Auto,1308,Petrol,145,45.6,1.5
5787, C Class,2019,35399,Semi-Auto,1152,Petrol,145,44.1,1.5
5788, C Class,2017,21499,Semi-Auto,14750,Petrol,145,48.7,2.0
5789, C Class,2018,23399,Automatic,8033,Petrol,145,46.3,1.5
5790, C Class,2018,19099,Semi-Auto,12321,Petrol,145,46.3,1.5
5791, C Class,2016,18149,Semi-Auto,7366,Petrol,125,52.3,2.0
5792, C Class,2017,19099,Semi-Auto,22260,Diesel,145,61.4,2.1
5793, C Class,2019,31529,Semi-Auto,1000,Diesel,145,51.4,2.0
5794, C Class,2019,69679,Semi-Auto,1000,Petrol,145,28.0,4.0
5795, C Class,2019,23299,Manual,4289,Petrol,145,47.1,1.6
5796, C Class,2019,23499,Manual,3162,Petrol,145,47.1,1.6
5797, C Class,2019,23399,Automatic,3950,Petrol,145,44.1,1.5
5798, C Class,2019,37449,Automatic,5510,Diesel,145,54.3,2.0
5799, C Class,2019,25099,Automatic,4289,Petrol,145,44.1,1.5
5800, C Class,2019,34249,Semi-Auto,1000,Diesel,145,61.4,2.0
5801, C Class,2019,33789,Automatic,1000,Diesel,145,61.4,2.0
5802, C Class,2019,26899,Semi-Auto,2239,Petrol,145,46.3,1.5
5803, C Class,2019,25899,Semi-Auto,13027,Diesel,145,61.4,2.0
5804, C Class,2019,24699,Semi-Auto,13662,Petrol,145,46.3,1.5
5805, C Class,2019,25199,Semi-Auto,14855,Petrol,145,47.1,1.5
5806, C Class,2018,18849,Semi-Auto,14318,Petrol,145,46.3,1.5
5807, C Class,2019,27099,Semi-Auto,1059,Petrol,145,45.6,1.5
5808, C Class,2019,27799,Automatic,3070,Diesel,145,60.1,1.6
5809, C Class,2019,26549,Automatic,4818,Diesel,145,60.1,1.6
5810, C Class,2019,30599,Semi-Auto,3601,Petrol,145,44.1,2.0
5811, C Class,2019,19999,Semi-Auto,14514,Diesel,145,61.4,2.0
5812, C Class,2019,25999,Semi-Auto,10914,Petrol,145,46.3,1.5
5813, C Class,2019,26299,Semi-Auto,13149,Diesel,145,61.4,2.0
5814, C Class,2019,47999,Semi-Auto,8456,Petrol,145,29.7,3.0
5815, C Class,2017,22799,Semi-Auto,11304,Diesel,145,58.9,2.1
5816, C Class,2016,18099,Semi-Auto,17557,Diesel,20,64.2,2.1
5817, C Class,2019,20499,Semi-Auto,13490,Diesel,145,61.4,2.0
5818, C Class,2019,27099,Semi-Auto,2500,Petrol,145,45.6,1.5
5819, C Class,2019,25799,Semi-Auto,14944,Petrol,145,47.1,1.5
5820, C Class,2019,21599,Semi-Auto,9723,Diesel,145,61.4,2.0
5821, C Class,2017,23149,Semi-Auto,7900,Diesel,30,65.7,2.1
5822, C Class,2018,22199,Semi-Auto,32809,Diesel,150,67.3,2.1
5823, C Class,2019,24924,Semi-Auto,12907,Diesel,145,61.4,2.0
5824, C Class,2018,38495,Automatic,4127,Petrol,145,34.0,3.0
5825, C Class,2019,23624,Automatic,12951,Diesel,145,61.4,2.0
5826, C Class,2019,29124,Semi-Auto,2625,Petrol,145,47.1,1.5
5827, C Class,2019,25699,Semi-Auto,11744,Petrol,145,47.1,1.5
5828, C Class,2019,23899,Semi-Auto,15337,Petrol,145,46.3,1.5
5829, C Class,2019,19849,Semi-Auto,14084,Petrol,145,46.3,1.5
5830, C Class,2019,19799,Semi-Auto,14262,Petrol,145,46.3,1.5
5831, C Class,2019,30199,Semi-Auto,10738,Diesel,145,54.3,2.0
5832, C Class,2019,25649,Semi-Auto,7861,Petrol,145,46.3,1.5
5833, C Class,2019,26149,Semi-Auto,11357,Diesel,145,61.4,2.0
5834, C Class,2019,30799,Semi-Auto,3721,Diesel,145,57.7,2.0
5835, C Class,2017,30124,Semi-Auto,22437,Petrol,145,35.8,3.0
5836, C Class,2017,19124,Semi-Auto,46938,Diesel,125,58.9,2.1
5837, C Class,2017,32124,Automatic,19097,Petrol,145,35.3,3.0
5838, C Class,2016,19024,Semi-Auto,38974,Diesel,20,64.2,2.1
5839, C Class,2017,24124,Automatic,35062,Diesel,125,61.4,2.1
5840, C Class,2016,18124,Semi-Auto,45868,Diesel,30,61.4,2.1
5841, C Class,2017,23671,Automatic,12477,Diesel,150,58.9,2.1
5842, C Class,2020,32659,Semi-Auto,1000,Diesel,145,54.3,1.6
5843, C Class,2018,25399,Semi-Auto,18257,Diesel,145,67.3,2.1
5844, C Class,2019,20299,Semi-Auto,14298,Petrol,145,46.3,1.5
5845, C Class,2019,30049,Semi-Auto,5927,Petrol,145,44.1,2.0
5846, C Class,2017,22649,Semi-Auto,42165,Diesel,30,65.7,2.1
5847, C Class,2019,20249,Semi-Auto,15317,Diesel,145,61.4,2.0
5848, C Class,2019,88995,Semi-Auto,200,Petrol,145,28.0,4.0
5849, C Class,2019,30995,Automatic,5999,Petrol,145,42.8,2.0
5850, C Class,2019,30995,Automatic,2499,Petrol,145,42.8,2.0
5851, C Class,2019,31449,Semi-Auto,1000,Diesel,145,54.3,1.6
5852, C Class,2019,25799,Semi-Auto,200,Petrol,145,45.6,1.5
5853, C Class,2019,22299,Manual,5800,Petrol,145,47.1,1.6
5854, C Class,2019,25799,Semi-Auto,200,Petrol,145,45.6,1.5
5855, C Class,2019,32699,Automatic,2100,Diesel,145,54.3,2.0
5856, C Class,2019,32199,Automatic,5511,Diesel,145,54.3,2.0
5857, C Class,2019,25799,Automatic,1649,Petrol,145,44.1,1.5
5858, C Class,2019,25299,Automatic,2499,Petrol,145,44.1,1.5
5859, C Class,2019,23879,Manual,1000,Petrol,145,47.1,1.6
5860, C Class,2019,24099,Automatic,9501,Diesel,145,57.7,2.1
5861, C Class,2019,25699,Automatic,3350,Diesel,145,58.9,1.6
5862, C Class,2017,19999,Semi-Auto,27829,Diesel,30,64.2,2.1
5863, C Class,2017,29849,Semi-Auto,23555,Petrol,145,36.2,3.0
5864, C Class,2017,19199,Semi-Auto,25639,Diesel,30,64.2,2.1
5865, C Class,2017,19999,Semi-Auto,47000,Diesel,145,61.4,2.1
5866, C Class,2017,23749,Semi-Auto,12000,Diesel,145,61.4,2.1
5867, C Class,2017,15499,Semi-Auto,22040,Diesel,20,65.7,2.1
5868, C Class,2018,22199,Semi-Auto,19302,Diesel,145,61.4,2.1
5869, C Class,2019,24549,Semi-Auto,2575,Petrol,145,45.6,1.5
5870, C Class,2018,39249,Automatic,7297,Petrol,145,29.7,3.0
5871, C Class,2019,40599,Semi-Auto,8000,Petrol,145,29.4,3.0
5872, C Class,2018,22199,Semi-Auto,32809,Diesel,145,67.3,2.1
5873, C Class,2020,34995,Semi-Auto,5000,Diesel,145,64.2,2.0
5874, C Class,2017,20623,Automatic,37013,Diesel,125,58.9,2.1
5875, C Class,2019,29995,Automatic,9,Diesel,145,61.4,2.0
5876, C Class,2019,27099,Semi-Auto,3598,Diesel,145,58.9,1.6
5877, C Class,2019,25999,Semi-Auto,14895,Diesel,145,61.4,2.0
5878, C Class,2019,24499,Semi-Auto,12902,Diesel,145,61.4,2.0
5879, C Class,2019,26799,Semi-Auto,10871,Diesel,145,61.4,2.0
5880, C Class,2015,13999,Semi-Auto,53000,Diesel,20,64.2,2.1
5881, C Class,2018,20899,Automatic,6813,Diesel,145,60.1,2.1
5882, C Class,2019,42799,Automatic,5001,Petrol,145,29.7,3.0
5883, C Class,2018,23249,Automatic,8796,Petrol,145,46.3,1.5
5884, C Class,2019,30995,Automatic,9,Diesel,145,57.7,2.0
5885, C Class,2019,20999,Semi-Auto,13467,Diesel,145,61.4,2.0
5886, C Class,2019,20999,Semi-Auto,13318,Diesel,145,61.4,2.0
5887, C Class,2018,25999,Automatic,10913,Diesel,145,65.7,2.1
5888, C Class,2016,19699,Semi-Auto,30611,Diesel,30,64.2,2.1
5889, C Class,2019,38999,Semi-Auto,3220,Petrol,145,30.4,3.0
5890, C Class,2019,32624,Semi-Auto,4499,Petrol,145,44.1,1.5
5891, C Class,2019,30995,Automatic,1499,Diesel,145,57.7,2.0
5892, C Class,2019,26495,Automatic,2999,Petrol,145,46.3,1.5
5893, C Class,2019,28495,Semi-Auto,1724,Diesel,145,64.2,2.0
5894, C Class,2019,23289,Automatic,15194,Diesel,145,61.4,2.0
5895, C Class,2019,23389,Semi-Auto,15000,Diesel,145,61.4,2.0
5896, C Class,2019,25389,Semi-Auto,3000,Petrol,145,45.6,1.5
5897, C Class,2016,19999,Semi-Auto,15000,Diesel,125,58.9,2.1
5898, C Class,2017,23999,Semi-Auto,21212,Diesel,145,67.3,2.1
5899, C Class,2019,32099,Semi-Auto,707,Petrol,145,41.5,2.0
5900, C Class,2019,28599,Semi-Auto,3889,Diesel,145,61.4,2.0
5901, C Class,2019,27199,Semi-Auto,930,Petrol,145,45.6,1.5
5902, C Class,2019,21449,Semi-Auto,19821,Diesel,145,61.4,2.0
5903, C Class,2019,19799,Semi-Auto,14222,Petrol,145,46.3,1.5
5904, C Class,2019,19849,Semi-Auto,13794,Petrol,145,46.3,1.5
5905, C Class,2019,20149,Semi-Auto,11785,Petrol,145,46.3,1.5
5906, C Class,2019,25849,Semi-Auto,6685,Petrol,145,46.3,1.5
5907, C Class,2019,26099,Semi-Auto,9227,Petrol,145,47.1,1.5
5908, C Class,2019,25849,Semi-Auto,6880,Petrol,145,46.3,1.5
5909, C Class,2019,26499,Semi-Auto,9419,Diesel,145,61.4,2.0
5910, C Class,2019,20299,Semi-Auto,14973,Diesel,145,61.4,2.0
5911, C Class,2019,29399,Semi-Auto,1919,Diesel,145,61.4,2.0
5912, C Class,2019,25549,Semi-Auto,15074,Diesel,145,61.4,2.0
5913, C Class,2018,29199,Semi-Auto,4715,Diesel,145,54.3,2.0
5914, C Class,2015,18649,Semi-Auto,26314,Hybrid,0,134.5,2.0
5915, C Class,2019,25749,Semi-Auto,11397,Petrol,145,47.1,1.5
5916, C Class,2019,19749,Semi-Auto,14517,Petrol,145,46.3,1.5
5917, C Class,2019,20349,Semi-Auto,14006,Petrol,145,46.3,1.5
5918, C Class,2016,31649,Semi-Auto,29810,Petrol,300,34.5,4.0
5919, C Class,2014,16499,Semi-Auto,35700,Diesel,30,64.2,2.1
5920, C Class,2019,22124,Semi-Auto,14000,Petrol,145,45.6,1.5
5921, C Class,2017,25824,Semi-Auto,16496,Diesel,30,65.7,2.1
5922, C Class,2016,18124,Semi-Auto,35999,Petrol,125,50.4,2.0
5923, C Class,2016,15495,Manual,28900,Diesel,20,70.6,1.6
5924, C Class,2019,26999,Semi-Auto,8510,Petrol,145,47.1,1.5
5925, C Class,2018,22799,Semi-Auto,11494,Petrol,145,46.3,1.5
5926, C Class,2018,22849,Automatic,11163,Petrol,145,46.3,1.5
5927, C Class,2019,31699,Semi-Auto,9839,Diesel,145,54.3,2.0
5928, C Class,2019,26199,Semi-Auto,9690,Petrol,145,44.1,1.5
5929, C Class,2019,25299,Semi-Auto,10234,Petrol,145,46.3,1.5
5930, C Class,2013,8595,Automatic,82685,Diesel,30,64.2,2.1
5931, C Class,2013,9995,Automatic,44900,Petrol,160,46.3,1.6
5932, C Class,2012,6995,Automatic,88200,Diesel,125,58.9,2.1
5933, C Class,2012,7495,Automatic,115000,Diesel,145,54.3,2.1
5934, C Class,2011,8995,Automatic,69250,Diesel,150,53.3,2.1
5935, C Class,2015,14995,Automatic,49850,Diesel,30,62.8,2.1
5936, C Class,2017,23500,Semi-Auto,17000,Diesel,145,67.3,2.1
5937, C Class,2018,24995,Semi-Auto,17744,Diesel,150,64.2,2.0
5938, C Class,2016,29995,Semi-Auto,64291,Petrol,305,34.5,4.0
5939, C Class,2014,15495,Semi-Auto,38544,Diesel,30,64.2,2.1
5940, C Class,2013,7495,Semi-Auto,77718,Diesel,30,64.2,2.1
5941, C Class,2015,10995,Semi-Auto,58734,Diesel,150,53.3,2.1
5942, C Class,2014,12995,Semi-Auto,36650,Diesel,150,53.3,2.1
5943, C Class,2017,14488,Automatic,66472,Diesel,30,64.2,2.1
5944, C Class,2011,7500,Manual,91000,Diesel,125,60.1,2.1
5945, C Class,2013,9750,Automatic,69700,Diesel,145,53.3,2.1
5946, C Class,2019,25104,Semi-Auto,14725,Diesel,145,61.4,2.0
5947, C Class,2019,27924,Semi-Auto,9249,Diesel,145,57.7,2.0
5948, C Class,2019,31599,Semi-Auto,3092,Petrol,145,44.1,1.5
5949, C Class,2019,29599,Semi-Auto,8746,Diesel,145,57.7,2.0
5950, C Class,2017,18999,Semi-Auto,21459,Diesel,145,64.2,2.1
5951, C Class,2018,28399,Automatic,3438,Petrol,145,44.1,2.0
5952, C Class,2018,27649,Automatic,6232,Diesel,145,57.7,2.0
5953, C Class,2013,22995,Semi-Auto,49964,Petrol,570,23.0,6.2
5954, C Class,2017,23000,Semi-Auto,19000,Petrol,145,47.1,2.0
5955, C Class,2016,33500,Automatic,25000,Petrol,300,34.0,3.0
5956, C Class,2019,27750,Automatic,4000,Diesel,145,56.5,2.0
5957, C Class,2019,28950,Automatic,8500,Diesel,145,54.3,2.0
5958, C Class,2017,22124,Semi-Auto,28848,Petrol,145,52.3,2.0
5959, C Class,2017,23124,Automatic,22811,Petrol,145,47.1,2.0
5960, C Class,2017,21124,Semi-Auto,28023,Diesel,30,61.4,2.1
5961, C Class,2015,18990,Semi-Auto,25199,Diesel,30,64.2,2.1
5962, C Class,2018,20771,Semi-Auto,18321,Diesel,145,60.1,2.1
5963, C Class,2007,3495,Automatic,119168,Petrol,300,33.6,1.8
5964, C Class,2016,16500,Automatic,51936,Diesel,30,64.2,2.1
5965, C Class,2019,44990,Automatic,19999,Petrol,145,28.5,4.0
5966, C Class,2019,54990,Automatic,1600,Petrol,150,28.5,4.0
5967, C Class,2018,33490,Automatic,22000,Petrol,150,29.4,3.0
5968, C Class,2015,15995,Automatic,46221,Diesel,20,64.2,2.1
5969, C Class,2014,17990,Automatic,41011,Petrol,150,49.6,2.0
5970, C Class,2016,14477,Automatic,72000,Diesel,30,65.7,1.6
5971, C Class,2013,10977,Automatic,72000,Diesel,145,54.3,2.1
5972, C Class,2016,17977,Automatic,40000,Diesel,30,64.2,1.6
5973, C Class,2016,11016,Manual,67000,Diesel,20,70.6,2.1
5974, C Class,2018,26000,Automatic,17250,Petrol,150,46.3,1.5
5975, C Class,2017,18999,Automatic,38000,Hybrid,0,134.5,2.0
5976, C Class,2009,4343,Automatic,120000,Diesel,205,45.6,2.1
5977, C Class,2017,18975,Automatic,42721,Diesel,30,64.2,2.1
5978, C Class,2014,12500,Automatic,35345,Diesel,145,53.3,2.1
5979, C Class,2015,14495,Manual,23146,Petrol,115,52.3,2.0
5980, C Class,2016,16475,Automatic,34452,Diesel,30,64.2,2.1
5981, C Class,2015,16495,Automatic,41130,Hybrid,0,134.5,2.0
5982, C Class,2017,17795,Automatic,37778,Diesel,150,64.2,2.1
5983, C Class,2017,17875,Automatic,44325,Diesel,30,64.2,2.1
5984, C Class,2015,15995,Automatic,39000,Diesel,30,64.2,1.6
5985, C Class,2016,15675,Manual,39287,Diesel,20,68.9,2.1
5986, C Class,2012,11000,Automatic,43426,Petrol,160,44.8,1.6
5987, C Class,2016,13300,Manual,42622,Diesel,20,70.6,2.1
5988, C Class,2016,16000,Manual,34903,Diesel,20,68.9,2.1
5989, C Class,2014,15650,Automatic,32000,Diesel,20,64.2,2.1
5990, C Class,2015,14850,Automatic,90000,Diesel,30,61.4,2.1
5991, C Class,2017,19950,Automatic,23000,Diesel,145,61.4,2.1
5992, C Class,2017,16500,Automatic,75000,Diesel,30,64.2,1.6
5993, C Class,2016,16450,Automatic,70000,Diesel,30,64.2,2.1
5994, C Class,2013,11350,Automatic,69000,Diesel,145,54.3,2.1
5995, C Class,2014,12900,Automatic,41000,Petrol,160,44.8,1.6
5996, C Class,2013,23990,Automatic,44000,Petrol,570,23.5,6.2
5997, C Class,2015,17250,Automatic,30000,Diesel,30,64.2,2.1
5998, C Class,2015,14200,Automatic,22000,Petrol,160,44.8,1.6
5999, C Class,2017,22950,Automatic,19000,Petrol,150,47.1,2.0
6000, C Class,2013,10500,Automatic,90000,Diesel,145,54.3,2.1
6001, C Class,2012,8490,Automatic,54000,Diesel,145,56.5,2.1
6002, C Class,2016,16475,Manual,40569,Diesel,20,68.9,2.1
6003, C Class,2015,11490,Manual,80000,Petrol,125,52.3,2.0
6004, C Class,2014,9990,Automatic,78000,Diesel,145,53.3,2.1
6005, C Class,2015,11990,Automatic,47000,Diesel,145,53.3,2.1
6006, C Class,2017,20990,Automatic,18000,Diesel,145,58.9,2.1
6007, C Class,2015,14490,Automatic,64000,Diesel,30,64.2,2.1
6008, C Class,2016,15990,Automatic,65000,Diesel,30,64.2,2.1
6009, C Class,2012,8990,Automatic,91000,Diesel,145,54.3,2.1
6010, C Class,2014,12990,Automatic,76000,Diesel,30,64.2,2.1
6011, C Class,2016,15975,Manual,37419,Petrol,125,51.4,2.0
6012, C Class,2013,10490,Automatic,50000,Diesel,145,54.3,2.1
6013, C Class,2016,17850,Automatic,38000,Diesel,30,64.2,2.1
6014, C Class,2012,7490,Automatic,96000,Diesel,145,55.4,2.1
6015, C Class,2013,8990,Automatic,89000,Diesel,145,54.3,2.1
6016, C Class,2014,8990,Automatic,80000,Diesel,145,56.5,2.1
6017, C Class,2015,13990,Automatic,29000,Diesel,20,64.2,2.1
6018, C Class,2017,17990,Automatic,26000,Diesel,145,60.1,2.1
6019, C Class,2016,16990,Automatic,29000,Diesel,30,64.2,2.1
6020, C Class,2015,39990,Automatic,32000,Petrol,300,34.5,4.0
6021, C Class,2015,13990,Automatic,50000,Petrol,125,52.3,2.0
6022, C Class,2015,14990,Automatic,39000,Diesel,20,64.2,2.1
6023, C Class,2014,14990,Automatic,54000,Diesel,30,64.2,2.1
6024, C Class,2013,8990,Manual,74000,Petrol,160,44.1,1.6
6025, C Class,2016,15990,Automatic,17000,Petrol,125,52.3,2.0
6026, C Class,2017,33990,Automatic,30000,Petrol,145,33.6,4.0
6027, C Class,2015,16990,Automatic,42000,Diesel,125,60.1,2.1
6028, C Class,2016,15990,Automatic,44000,Diesel,30,64.2,1.6
6029, C Class,2015,12990,Automatic,87000,Diesel,30,64.2,2.1
6030, C Class,2016,17990,Automatic,57000,Diesel,20,67.3,2.1
6031, C Class,2015,16990,Automatic,40000,Diesel,30,64.2,2.1
6032, C Class,2015,12990,Automatic,96000,Diesel,30,61.4,2.1
6033, C Class,2015,15500,Automatic,64000,Diesel,30,64.2,2.1
6034, C Class,2013,7250,Manual,106000,Diesel,30,64.2,2.1
6035, C Class,2016,22990,Automatic,18000,Diesel,20,67.3,2.1
6036, C Class,2015,16490,Automatic,37000,Diesel,30,64.2,2.1
6037, C Class,2015,13990,Automatic,67000,Diesel,30,61.4,2.1
6038, C Class,2016,13490,Automatic,79000,Diesel,20,64.2,2.1
6039, C Class,2017,17490,Automatic,31000,Diesel,145,61.4,2.1
6040, C Class,2014,12990,Manual,52000,Diesel,20,68.9,2.1
6041, C Class,2015,14490,Automatic,78000,Diesel,30,64.2,2.1
6042, C Class,2014,9990,Automatic,60000,Diesel,145,53.3,2.1
6043, C Class,2013,9490,Automatic,68000,Diesel,145,53.3,2.1
6044, C Class,2015,13990,Automatic,42000,Diesel,20,65.7,2.1
6045, C Class,2016,19990,Automatic,50000,Diesel,30,65.7,2.1
6046, C Class,2016,19990,Automatic,35000,Diesel,20,67.3,2.1
6047, C Class,2017,15990,Automatic,49000,Diesel,145,61.4,2.1
6048, C Class,2016,18990,Automatic,38000,Diesel,30,65.7,2.1
6049, C Class,2013,8990,Automatic,49000,Petrol,160,46.3,1.6
6050, C Class,2017,21999,Automatic,14709,Petrol,145,48.7,2.0
6051, C Class,2014,15490,Automatic,50000,Diesel,30,64.2,2.1
6052, C Class,2017,20990,Automatic,18000,Diesel,145,58.9,2.1
6053, C Class,2012,7990,Automatic,88000,Diesel,145,53.3,2.1
6054, C Class,2017,17990,Automatic,37000,Diesel,30,64.2,2.1
6055, C Class,2017,16950,Automatic,22000,Diesel,20,65.7,2.1
6056, C Class,2017,16267,Automatic,27040,Diesel,145,64.2,2.1
6057, C Class,2016,19450,Manual,17097,Diesel,30,65.7,2.1
6058, C Class,2017,21535,Automatic,21149,Diesel,145,65.7,2.1
6059, C Class,2017,20000,Manual,10500,Diesel,145,62.8,2.1
6060, C Class,2016,15910,Automatic,71991,Diesel,30,64.2,2.1
6061, C Class,2016,14499,Automatic,33036,Diesel,20,65.7,2.1
6062, C Class,2018,23400,Automatic,9861,Petrol,145,46.3,1.5
6063, C Class,2014,10999,Automatic,53386,Diesel,145,56.5,2.1
6064, C Class,2015,16499,Automatic,31063,Hybrid,0,76.4,2.1
6065, C Class,2015,13990,Automatic,71000,Diesel,30,61.4,2.1
6066, C Class,2014,11990,Automatic,50000,Diesel,20,65.7,2.1
6067, C Class,2016,18990,Automatic,23000,Diesel,30,64.2,2.1
6068, C Class,2015,13490,Automatic,52000,Petrol,125,52.3,2.0
6069, C Class,2017,20990,Automatic,29000,Diesel,145,58.9,2.1
6070, C Class,2017,15990,Automatic,53000,Diesel,145,64.2,2.1
6071, C Class,2014,12295,Automatic,32391,Petrol,160,44.8,1.6
6072, C Class,2016,16000,Manual,39877,Diesel,30,65.7,1.6
6073, C Class,2016,14299,Manual,34246,Diesel,20,65.7,2.1
6074, C Class,2016,14499,Manual,11638,Diesel,20,70.6,2.1
6075, C Class,2017,18865,Automatic,15021,Diesel,145,64.2,2.1
6076, C Class,2017,16958,Automatic,49243,Diesel,30,61.4,2.1
6077, C Class,2016,15999,Automatic,41614,Diesel,20,64.2,2.1
6078, C Class,2014,14999,Automatic,42256,Diesel,20,64.2,2.1
6079, C Class,2017,13499,Manual,23001,Petrol,125,53.3,2.0
6080, C Class,2013,10190,Automatic,60841,Diesel,145,53.3,2.1
6081, C Class,2016,19499,Automatic,40313,Hybrid,0,134.5,2.0
6082, C Class,2016,21499,Automatic,26741,Diesel,30,65.7,2.1
6083, C Class,2016,15999,Automatic,59211,Hybrid,0,134.5,2.0
6084, C Class,2013,10999,Automatic,49085,Diesel,145,53.3,2.1
6085, C Class,2016,18499,Automatic,28696,Hybrid,0,134.5,2.0
6086, C Class,2016,17999,Automatic,43003,Hybrid,0,74.3,2.1
6087, C Class,2016,16199,Automatic,35822,Diesel,20,64.2,2.1
6088, C Class,2017,17488,Automatic,29645,Petrol,125,52.3,2.0
6089, C Class,2017,15999,Automatic,24518,Diesel,145,65.7,2.1
6090, C Class,2015,17130,Automatic,59549,Hybrid,0,76.4,2.1
6091, C Class,2013,21999,Automatic,41866,Petrol,570,23.5,6.2
6092, C Class,2016,16341,Automatic,61225,Hybrid,0,134.5,2.0
6093, C Class,2015,14999,Automatic,52500,Diesel,30,64.2,2.1
6094, C Class,2014,11999,Automatic,50416,Diesel,145,53.3,2.1
6095, C Class,2017,18728,Automatic,23683,Petrol,125,51.4,2.0
6096, C Class,2017,20200,Automatic,25449,Diesel,145,67.3,2.1
6097, C Class,2015,15800,Automatic,46959,Hybrid,0,76.4,2.1
6098, C Class,2018,26998,Automatic,15696,Petrol,150,44.1,2.0
6099, C Class,2012,9124,Automatic,60586,Diesel,145,56.5,2.1
6100, C Class,2016,15999,Automatic,44617,Diesel,30,64.2,2.1
6101, C Class,2015,13599,Automatic,44598,Diesel,30,64.2,2.1
6102, C Class,2015,15604,Manual,31435,Diesel,30,64.2,2.1
6103, C Class,2014,11750,Automatic,47183,Diesel,145,56.5,2.1
6104, C Class,2012,7573,Manual,59512,Petrol,200,42.2,1.8
6105, C Class,2017,21998,Automatic,19242,Diesel,145,67.3,2.1
6106, C Class,2017,18998,Automatic,42986,Diesel,145,61.4,2.1
6107, C Class,2019,27498,Automatic,41,Petrol,150,47.1,1.5
6108, C Class,2017,16798,Automatic,37158,Diesel,20,64.2,2.1
6109, C Class,2017,19498,Automatic,27236,Diesel,30,64.2,2.1
6110, C Class,2020,34498,Automatic,3000,Diesel,145,61.4,2.0
6111, C Class,2020,33998,Automatic,2000,Diesel,145,64.2,2.0
6112, C Class,2020,33998,Automatic,2000,Diesel,145,61.4,2.0
6113, C Class,2019,24748,Automatic,13479,Petrol,145,47.1,1.5
6114, C Class,2017,21498,Automatic,26145,Diesel,30,61.4,2.1
6115, C Class,2016,19998,Automatic,40500,Hybrid,0,134.5,2.0
6116, C Class,2019,31248,Automatic,4000,Diesel,145,64.2,2.0
6117, C Class,2015,10499,Automatic,79520,Diesel,145,53.3,2.1
6118, C Class,2016,19599,Automatic,38154,Hybrid,0,74.3,2.1
6119, C Class,2017,16999,Manual,12146,Diesel,20,70.6,1.6
6120, C Class,2018,19798,Automatic,38508,Diesel,145,61.4,2.1
6121, C Class,2019,29498,Automatic,1000,Petrol,145,46.3,1.5
6122, C Class,2015,13854,Automatic,75306,Diesel,30,64.2,2.1
6123, C Class,2019,24998,Automatic,2073,Petrol,145,45.6,1.5
6124, C Class,2019,27998,Automatic,5144,Diesel,145,56.5,2.0
6125, C Class,2017,21998,Automatic,30633,Diesel,30,61.4,2.1
6126, C Class,2016,13490,Automatic,99217,Diesel,125,60.1,2.1
6127, C Class,2008,5780,Automatic,67979,Petrol,260,34.9,1.8
6128, C Class,2013,8940,Automatic,66869,Diesel,125,57.7,2.1
6129, C Class,2018,17470,Automatic,22345,Diesel,145,65.7,1.6
6130, C Class,2010,4495,Automatic,106032,Petrol,205,39.8,1.8
6131, C Class,2015,14900,Automatic,35553,Diesel,20,65.7,2.1
6132, C Class,2014,10393,Automatic,140000,Diesel,30,62.8,2.1
